date,litecoin,bitcoin,monero,stellar,tether,nem,ethereum,steem,waves,neo,zcash,komodo,nano,iota,eos,cryptocom,bitcoincash,ox,loopring,kybernetwork,cardano,powerledger,cryptonex,nebulastoken,nuls,gifto,biboxtoken,polymathnetwork,truechain,ontology,ren,ravencoin,loomnetwork,educare,mixin,nexo,nkn,vechain,seele,insightchain,bhpcoin,cryptocomcoin,grin,riftoken,oceanprotocol,unussedleo,silverway,ftxtoken,algorand,coinmeet
20170615,30.2201,2464.58,46.0244,0.037439,1.01743,0.194843,361.933,2.0335,5.27503,1.78329,387.34,1.52905,0.059505,0.363661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170616,35.7005,2518.56,48.1075,0.037536,1.01562,0.192579,370.227,2.08026,5.16436,2.77209,387.433,1.83356,0.120414,0.410757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170617,47.6459,2655.88,50.4602,0.039251,0.988584,0.204418,379.414,2.04353,5.17555,3.75723,384.857,1.9672,0.121472,0.419906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170618,46.0416,2548.29,49.6014,0.038332,1.00282,0.198033,371.458,1.99532,4.98613,5.26217,376.825,2.17327,0.158883,0.405862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170619,50.3209,2589.6,49.0898,0.040252,0.986406,0.195966,370.056,2.11697,5.14878,11.7182,391.893,2.36027,0.142666,0.412183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170620,47.2164,2721.79,48.0827,0.039366,0.975272,0.199343,359.005,2.03846,5.07208,8.00136,401.205,2.1094,0.103996,0.418494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170621,47.7875,2689.1,46.5876,0.038124,0.981361,0.191312,336.872,1.98295,4.88991,10.1467,378.222,1.87599,0.089661,0.413547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170622,47.7129,2705.41,47.284,0.03872,0.972902,0.182819,336.371,2.00984,4.92012,6.93939,378.556,1.84319,0.105438,0.417742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170623,47.3355,2744.91,51.4089,0.041397,1.006,0.197522,341.739,2.16804,5.20714,6.84087,385.842,2.09925,0.110624,0.48091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170624,44.4918,2608.72,48.0346,0.03821,1.0205,0.18616,323.696,2.05627,4.85943,6.29539,362.57,2.03102,0.105755,0.51291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170625,43.9244,2589.41,45.8921,0.033373,1.01315,0.177182,303.248,1.89347,4.62485,5.94729,330.038,1.96086,0.092406,0.470941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170626,41.1318,2478.45,43.493,0.030218,1.0101,0.162366,272.692,1.80056,3.82527,5.5304,304.647,1.73471,0.066065,0.402438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170627,40.5415,2552.45,43.5717,0.029113,1.00713,0.163454,293.088,1.78428,4.28838,6.83425,328.654,1.86187,0.069492,0.392269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170628,42.8495,2574.79,47.324,0.031998,1.01179,0.170694,327.927,1.92353,4.24212,8.38137,342.611,1.82538,0.087052,0.379136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170629,41.0653,2539.32,45.0215,0.029039,1.0178,0.163684,302.883,1.74687,3.90558,9.7692,324.376,1.79805,0.076797,0.417798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170630,40.3543,2480.84,43.7268,0.026988,1.00583,0.159532,294.916,1.65662,3.56924,8.72938,307.118,1.69318,0.072368,0.401591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170701,38.9882,2434.55,40.9559,0.024466,1.01997,0.145722,274.601,1.59316,3.69784,7.94949,290.369,1.48556,0.062672,0.38963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170702,41.5676,2506.47,42.7942,0.025706,1.02026,0.159311,287.987,1.64393,3.62347,8.09519,301.881,1.60491,0.063454,0.382249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170703,46.4252,2564.06,43.626,0.026266,1.00075,0.176653,282.898,1.63556,3.80923,8.21586,291.558,1.65776,0.060275,0.376139,4.08664,2.47004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170704,55.3344,2601.64,45.47,0.02575,0.998828,0.18835,273.303,1.85315,4.31857,7.78288,282.208,1.84539,0.052088,0.39639,3.372,2.27846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170705,53.1945,2601.99,45.7209,0.025441,0.99646,0.174562,268.774,1.7978,4.55852,8.03034,283.01,1.7428,0.056765,0.38013,3.00323,1.89542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170706,51.1303,2608.56,50.1169,0.025418,1.0036,0.169307,270.549,1.85224,4.34169,7.83842,287.814,1.55993,0.057865,0.35388,3.36133,1.96953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170707,46.5755,2518.66,44.2478,0.020415,1.00799,0.156905,245.991,1.52286,3.77156,6.77146,248.734,1.40008,0.053479,0.284565,2.80111,1.5578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170708,52.1385,2571.34,46.1023,0.021597,0.999725,0.158505,251.697,1.68744,3.92766,7.44984,248.859,1.50216,0.047166,0.305515,2.5869,1.33028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170709,49.5805,2518.44,44.8497,0.019499,1.00992,0.152993,242.137,1.5252,3.74991,6.89522,241.432,1.35676,0.046331,0.302889,2.29223,1.35529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170710,46.5764,2372.56,40.0075,0.015137,1.00795,0.132048,215.357,1.26157,2.81941,6.02885,198.734,0.936242,0.037843,0.217061,1.83264,0.965658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170711,45.3308,2337.79,37.1364,0.014518,1.01229,0.119303,197.404,1.13166,2.59005,5.3965,178.369,0.820385,0.03318,0.187596,1.65582,0.843858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170712,48.7512,2398.84,40.3888,0.017907,0.997456,0.133841,230.774,1.3573,3.05149,6.63069,211.236,1.02191,0.033663,0.228758,2.07328,0.986273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170713,46.3278,2357.9,38.2269,0.017351,1.00383,0.122953,209.733,1.16008,2.89978,6.29405,191.151,0.985362,0.038031,0.214589,1.74077,0.88001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170714,42.8027,2233.34,35.48,0.016321,1.003,0.117498,199.662,1.07064,2.42924,5.54312,177.449,0.842152,0.03929,0.17535,1.54553,0.79931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170715,38.9239,1998.86,32.0932,0.017618,1.00197,0.111478,170.655,0.953154,2.04242,5.02586,160.067,0.732951,0.032435,0.158688,1.30281,0.713138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170716,40.9129,1929.82,29.4292,0.015654,0.999161,0.097294,157.363,0.896907,1.97257,5.04473,165.979,0.714149,0.026637,0.180978,1.25408,0.694733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170717,42.6697,2228.41,34.8309,0.018614,0.996888,0.133729,193.424,1.12019,2.5183,5.76735,182.51,0.942995,0.031795,0.263105,1.54008,0.776766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170718,44.3024,2318.88,36.3838,0.018666,0.998216,0.132327,234.391,1.25453,2.83422,6.02437,199.324,1.03282,0.034135,0.26734,1.69686,0.841497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170719,40.8644,2273.43,35.0639,0.017256,1.00309,0.126825,199.703,1.13278,2.63509,5.88212,181.986,1.06866,0.03194,0.232212,1.55876,1.36411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170720,45.0157,2817.6,40.2977,0.018859,0.986866,0.152087,227.265,1.36168,3.24909,7.21231,206.938,1.38033,0.041521,0.29246,1.74492,1.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170721,45.763,2667.76,40.344,0.019201,0.997202,0.143792,218.305,1.41633,3.2416,7.41809,201.802,1.33298,0.037616,0.264134,1.81987,1.04326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170722,46.5583,2810.12,44.7054,0.022877,0.9932,0.176768,229.476,1.78067,3.90339,8.62277,216.103,1.29531,0.039256,0.273382,1.95842,1.05288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170723,44.0559,2730.4,42.6653,0.021769,0.997761,0.166136,225.951,1.61031,3.64768,8.5651,214.419,1.27511,0.039565,0.269072,1.86508,1.12794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170724,44.4055,2754.86,45.58,0.022605,0.993997,0.169644,224.711,1.52354,3.51909,8.46254,206.816,1.17736,0.051604,0.266447,1.87425,1.16261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170725,42.2413,2576.48,40.6759,0.018551,0.999802,0.158206,206.71,1.2941,2.91418,7.35402,184.193,0.943042,0.049642,0.250453,1.64807,0.966167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170726,42.2297,2529.45,45.8036,0.018878,0.996955,0.156463,203.953,1.2244,2.7386,7.17434,190.079,0.934773,0.046458,0.274598,1.73581,0.922468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170727,42.1398,2671.78,45.2386,0.018322,0.997275,0.170475,204.318,1.34852,2.75042,7.72428,185.9,0.912896,0.045271,0.275467,1.95256,0.949521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170728,40.6146,2809.01,43.9597,0.016961,1.00194,0.165774,193.123,1.23534,3.0013,7.09404,178.051,0.977141,0.039643,0.265118,1.84593,0.908533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170729,41.1155,2726.45,43.8924,0.017447,0.996619,0.170197,205.789,1.30274,2.86805,7.26191,189.295,0.953959,0.039299,0.27519,1.83308,0.908091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170730,40.422,2757.18,39.6194,0.015984,0.998868,0.1605,197.978,1.20149,2.71809,7.14805,175.417,0.903788,0.038915,0.254785,1.7822,0.910783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170731,43.0227,2875.34,39.8372,0.016095,1.00092,0.165068,203.871,1.20239,2.7777,7.32898,176.316,0.901882,0.040178,0.254732,1.73964,0.890753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170801,43.0363,2718.26,44.1457,0.017933,0.996819,0.181054,226.769,1.26034,3.01355,7.8603,192.345,0.95539,0.039079,0.29022,1.78116,0.875193,380.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170802,42.1322,2710.67,43.6297,0.018413,1.00143,0.219719,219.952,1.24269,3.50913,8.10865,189.138,0.92925,0.0378,0.286116,1.77841,0.914928,452.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170803,42.8615,2804.73,43.3553,0.01886,0.969304,0.22689,225.342,1.27403,3.84409,10.6746,186.839,0.976591,0.038993,0.332352,1.80398,0.882777,364.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170804,43.4497,2895.89,45.1239,0.022241,1.00435,0.22424,223.073,1.28435,3.6742,10.4259,186.762,0.984273,0.040648,0.391286,1.80539,1.11313,233.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170805,46.859,3252.91,48.5783,0.023984,0.998314,0.228656,256.507,1.34089,4.3196,14.0207,207.52,1.07462,0.055465,0.40798,1.90932,1.26064,213.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170806,45.103,3213.94,47.8302,0.022701,1.00104,0.248318,261.567,1.37669,5.2062,15.2109,206.3,1.05578,0.054671,0.431142,1.73534,1.54272,220.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170807,45.7955,3378.94,50.2056,0.022195,0.996254,0.280321,269.18,1.3075,5.63513,18.6769,208.642,1.0517,0.068763,0.474577,1.80853,1.51783,319.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170808,48.6319,3419.94,51.9412,0.023737,1.00151,0.275143,296.769,1.36438,5.4109,18.2739,245.477,1.05359,0.0563,0.547637,1.8811,1.50578,345.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170809,48.0119,3342.47,50.9636,0.022996,1.00286,0.279883,296.027,1.30935,5.26773,21.7496,242.903,1.11964,0.053033,0.543328,1.82856,1.51756,303.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170810,46.4998,3381.28,49.4728,0.022007,0.992991,0.294135,295.892,1.21747,5.59709,36.1796,230.397,1.05415,0.09866,0.566456,1.82522,1.31,275.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170811,47.0994,3650.62,50.6506,0.02148,1.00089,0.295213,308.864,1.14458,5.5371,33.5028,234.371,1.15174,0.11229,0.654872,1.78599,2.39632,328.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170812,46.4339,3884.71,49.3678,0.020218,1.00113,0.278085,310.601,1.3567,5.05182,36.6148,223.306,1.88927,0.097789,0.721535,1.66904,3.6127,317.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170813,45.8128,4073.26,47.7604,0.01825,0.998616,0.257339,298.064,1.24122,4.78846,46.6455,214.305,1.50026,0.103705,0.807713,1.61649,3.73447,298.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170814,45.8045,4325.13,49.7539,0.017622,0.998163,0.256048,300.097,1.19584,4.72488,47.4349,210.229,1.35377,0.097119,0.976404,1.6582,3.6252,297.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170815,43.3065,4181.93,48.7434,0.017433,1.00153,0.247928,289.818,1.13973,4.79056,47.4946,212.168,1.27415,0.102609,0.917949,1.64659,2.8571,297.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170816,44.1512,4376.63,48.783,0.017702,1.0012,0.258012,302.267,1.17642,4.83426,45.5364,216.751,1.33245,0.15012,1.04521,1.5979,7.65005,300.21,0.224399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170817,43.9146,4331.69,47.4486,0.017327,1.00795,0.244955,301.457,1.13988,4.57741,40.6937,208.946,1.44895,0.163429,1.01606,1.54645,12.2274,460.53,0.206735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170818,47.2814,4160.62,46.6878,0.016842,1.01333,0.243244,295.59,1.0674,4.29979,38.8474,201.009,1.30055,0.145568,0.870147,1.42195,8.39731,690.24,0.293387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170819,45.48,4193.7,55.9625,0.016513,1.00274,0.256137,297.47,1.06571,4.42835,39.9733,233.341,1.30961,0.157346,0.978521,1.4045,12.2205,754.558,0.478768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170820,46.231,4087.66,54.7084,0.017631,0.996629,0.271441,301.428,1.43834,4.86464,38.1855,241.074,1.29929,0.146028,0.942205,1.37036,14.0937,712.873,0.424265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170821,47.936,4001.74,77.823,0.019753,0.999263,0.252456,321.591,1.19559,4.39066,35.2978,239.057,1.29717,0.135065,0.906269,1.34083,12.7435,599.635,0.351503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170822,46.7271,4100.52,91.16,0.021624,1.00652,0.254089,314.785,1.1897,4.45995,35.8539,227.707,1.28055,0.122617,0.843775,1.2845,12.3732,690.883,0.364505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170823,53.2481,4151.52,90.3272,0.020222,1.00201,0.249603,317.519,1.23772,4.59839,40.0035,228.302,1.26196,0.150879,0.850371,1.41093,10.2418,669.4,0.386673,,,,,,4.33604,,,,,,,,,,,,,,,,,,,,,,,,,,
20170824,50.1856,4334.68,86.2875,0.019024,1.00492,0.265512,325.611,1.28208,5.02125,42.0532,228.11,1.3397,0.132296,0.895101,1.38037,9.99147,628.109,0.38531,,,,,,4.48561,,,,,,,,,,,,,,,,,,,,,,,,,,
20170825,51.1768,4371.6,108.264,0.020497,1.00286,0.270482,331.915,1.3704,5.27035,40.297,237.858,1.33098,0.139121,0.919635,1.37847,10.1644,641.055,0.361609,,,,,,4.94387,,,,,,,,,,,,,,,,,,,,,,,,,,
20170826,51.7496,4352.4,138.048,0.021208,0.998932,0.268393,333.882,1.5306,5.31835,38.5856,294.654,1.36034,0.147619,0.962213,1.36088,16.0978,625.321,0.355843,,,,,,5.69282,,,,,,,,,,,,,,,,,,,,,,,,,,
20170827,61.1588,4382.88,130.675,0.019785,1.00294,0.274641,347.893,1.4263,5.22569,40.0932,273.366,1.45353,0.162964,0.920351,1.34782,15.4679,620.896,0.351523,,,,,,5.56494,,,,,,,,,,,,,,,,,,,,,,,,,,
20170828,62.3555,4382.66,145.403,0.020525,1.00106,0.278257,347.747,1.46455,5.26138,38.4518,274.621,1.65486,0.167104,0.875197,1.33654,22.8853,596.177,0.343713,,,,,,5.06526,,,,,,,,,,,,,,,,,,,,,,,,,,
20170829,63.167,4579.02,133.035,0.020104,1.00152,0.283717,370.667,1.42982,5.45102,33.6556,270.302,1.64962,0.152304,0.811961,1.3107,21.1696,552.927,0.359571,,,,,,5.16632,,,,,,,,,,,,,,,,,,,,,,,,,,
20170830,64.1693,4565.3,132.379,0.021224,1.00074,0.295817,378.485,1.45269,5.48166,33.097,271.645,1.52582,0.166676,0.869647,1.22781,17.3856,575.207,0.33193,,,,,,5.41814,,,,,,,,,,,,,,,,,,,,,,,,,,
20170831,71.0551,4703.39,140.407,0.022405,1.00312,0.337213,383.042,1.55882,5.94283,33.1612,283.294,1.4968,0.163037,0.842424,1.29717,12.4004,588.173,0.369852,,,,,,5.41147,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,86.0397,4892.01,141.197,0.023954,1.00437,0.33231,387.741,1.59465,5.73831,32.0084,305.105,1.4516,0.170096,0.807778,1.30094,11.3142,622.168,0.385751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170902,79.0243,4578.77,124.804,0.020837,1.01788,0.295884,348.984,1.34149,5.23429,31.7218,254.033,1.99465,0.151971,0.695547,1.23382,9.20395,575.902,0.305877,0.060716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170903,76.843,4582.96,126.006,0.021296,1.00223,0.307264,347.484,1.39133,5.19635,30.3188,260.087,3.04778,0.152921,0.743968,1.25171,12.7346,607.433,0.287915,0.084183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170904,65.2058,4236.31,106.168,0.017625,1.03055,0.27322,295.171,1.16552,4.66003,21.8336,218.345,2.32689,0.124473,0.566472,0.850526,9.70516,517.243,0.237356,0.035719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170905,71.2948,4376.53,118.824,0.018567,1.00423,0.286227,312.988,1.33582,4.97939,22.7974,226.875,3.18777,0.131015,0.613085,0.883708,9.84269,541.713,0.240646,0.037301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170906,80.1143,4597.12,121.633,0.020346,1.00509,0.301941,334.338,1.56076,5.15773,21.3572,247.009,3.28392,0.14242,0.741663,0.914359,9.79951,638.178,0.254545,0.04446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170907,78.4843,4599.88,120.843,0.020096,1.00135,0.293376,329.428,1.5644,4.98367,30.7831,247.315,3.52196,0.125833,0.645758,0.977272,10.4063,652.855,0.308967,0.059468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170908,67.7948,4228.75,118.044,0.017447,1.00689,0.268641,296.497,1.36687,4.50343,24.8624,213.99,2.90549,0.123656,0.540475,0.832764,9.6999,583.098,0.259444,0.047308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170909,66.0091,4226.06,116.267,0.017095,1.00125,0.267264,294.405,1.39961,4.45525,21.9578,213.789,2.50864,0.12198,0.560809,0.791608,9.38116,547.471,0.257112,0.047638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170910,61.6135,4122.94,112.326,0.016269,1.00545,0.256975,288.747,1.32146,4.40792,22.7474,212.906,2.30379,0.110993,0.495607,0.739763,8.96892,537.067,0.24655,0.045183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170911,66.0399,4161.27,112.746,0.016993,1.00107,0.252026,294.532,1.22706,4.34535,21.8766,208.772,2.07164,0.104886,0.558273,0.730869,8.72779,537.81,0.275226,0.044576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170912,64.2337,4130.81,111.89,0.016324,1.00529,0.249074,291.464,1.21896,4.37728,20.9728,207.771,1.93523,0.097107,0.591949,0.836077,8.54266,510.406,0.255598,0.050735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170913,61.7301,3882.59,111.329,0.015328,1.00254,0.233825,277.112,1.22553,3.94639,20.0613,197.223,1.73519,0.086453,0.55682,0.728994,7.43614,503.605,0.223347,0.046747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170914,41.5849,3154.95,83.0402,0.011038,1.00313,0.164254,213.908,0.994543,3.08913,15.694,158.881,1.44835,0.080157,0.445019,0.603217,5.5846,367.041,0.17501,0.041946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170915,48.2126,3637.52,99.8545,0.012097,1.00537,0.211752,250.464,1.13622,3.78284,18.7392,181.058,1.69303,0.081267,0.48051,0.664289,7.44211,424.021,0.205293,0.054253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170916,48.2583,3625.04,95.2878,0.011699,1.00199,0.207831,246.522,1.11945,3.75563,20.7593,172.462,1.8001,0.078238,0.487239,0.627565,7.25462,440.219,0.209666,0.051594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170917,48.4902,3582.88,93.7447,0.011211,1.00657,0.204067,251.749,1.09238,3.64448,19.8594,174.176,1.87011,0.080839,0.497046,0.648592,7.03447,419.864,0.207021,0.047464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170918,55.5254,4065.2,100.568,0.013455,1.00241,0.248516,293.497,1.21824,4.34185,21.2237,193.16,2.1551,0.087379,0.606233,0.704878,8.63244,479.317,0.230369,0.048723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170919,52.8353,3924.97,97.7189,0.011795,1.00185,0.237664,282.804,1.09141,4.15559,19.9416,188.296,1.92078,0.102891,0.565168,0.653363,9.20312,527.875,0.204615,0.04593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170920,51.7338,3905.95,95.5696,0.012236,1.00454,0.231746,283.742,1.12358,4.07386,19.7456,187.859,1.89266,0.10923,0.566627,0.612827,8.448,476.051,0.201347,0.044034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170921,46.6058,3631.04,86.2449,0.0106,1.00472,0.210871,258.58,1.00707,3.64382,17.4472,175.645,1.55498,0.081971,0.500724,0.546153,7.28469,416.264,0.178186,0.038896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170922,48.0903,3630.7,88.1749,0.010776,1.00459,0.210635,264.31,1.0118,3.76547,18.6867,195.844,1.64573,0.077873,0.50601,0.569846,7.35572,415.093,0.183742,0.045695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170923,49.2716,3792.4,91.846,0.011896,1.00209,0.222205,286.168,1.07961,3.96768,20.1816,204.207,1.88282,0.075108,0.541796,0.576697,7.99463,428.503,0.187938,0.05984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170924,47.6183,3682.84,89.4993,0.011563,1.00293,0.216154,282.483,1.07449,3.96756,19.787,205.625,1.78479,0.075094,0.521379,0.546274,7.8146,421.03,0.17738,0.05906,1.84657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170925,51.5801,3926.07,93.6411,0.012073,1.0013,0.232506,292.332,1.10863,4.228,26.0179,230.772,2.0136,0.088588,0.556207,0.570774,8.61573,445.799,0.194848,0.058999,2.37368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170926,51.5468,3892.35,93.1272,0.012388,1.00259,0.228646,287.438,1.08793,4.7897,26.3763,231.471,1.97338,0.081537,0.515205,0.561128,8.98361,441.83,0.196489,0.058719,1.85637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170927,56.2831,4200.67,101.043,0.014378,1.00064,0.243301,306.467,1.21878,5.16734,31.7932,285.355,2.07089,0.085819,0.551005,0.633043,10.1399,457.311,0.232705,0.06412,1.75246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170928,54.0852,4174.73,97.2335,0.013863,1.00179,0.238268,299.155,1.4258,4.77678,29.7632,310.595,2.10614,0.087693,0.595896,0.815693,9.56668,447.806,0.216788,0.081743,1.74728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170929,52.623,4163.07,94.502,0.013204,0.999863,0.237538,291.467,1.6411,4.92945,28.6369,290.119,2.06069,0.082599,0.584418,0.717272,7.92013,436.775,0.21052,0.090112,1.75295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170930,55.1424,4338.71,95.7559,0.013858,0.996488,0.235162,301.465,1.46615,5.03661,34.2148,277.527,2.21632,0.0757,0.620822,0.721609,8.53158,432.626,0.217415,0.12327,1.78174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171001,54.5433,4403.74,93.222,0.013688,0.999924,0.24618,302.337,1.40656,4.97468,35.7202,263.944,2.38326,0.085315,0.610183,0.70776,8.13539,415.152,0.21514,0.177186,2.15359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171002,53.376,4409.32,91.5442,0.012962,1.0017,0.231441,297.475,1.31135,4.85045,36.741,257.6,2.20179,0.076309,0.575398,0.654973,7.54169,421.186,0.201903,0.156927,1.88094,0.025932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171003,52.3496,4317.48,92.9612,0.012404,1.00012,0.22274,292.463,1.22542,4.73209,33.6069,252.942,2.07352,0.07631,0.561712,0.63123,7.39962,404.177,0.194812,0.164115,1.73902,0.020816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171004,51.3995,4229.36,90.4071,0.011851,1.00125,0.218456,292.658,1.17956,4.91363,31.1582,237.91,1.94793,0.077297,0.546982,0.601539,7.23017,358.447,0.184051,0.203048,1.68864,0.021931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171005,51.6695,4328.41,91.8589,0.014576,1.0003,0.211072,295.863,1.16953,4.96822,32.2759,254.816,1.98224,0.074828,0.540915,0.606157,7.17283,355.75,0.179249,0.228429,1.71169,0.021489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171006,52.1201,4370.81,91.1898,0.018403,1.00109,0.211324,308.588,1.21367,4.97198,33.5176,257.609,1.86335,0.07639,0.503448,0.599844,7.20245,363.014,0.199481,0.252989,1.68249,0.018539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
